participant,group,veriStim_resp.rt,veriStim_resp.corr,mult_type,error_distance,interferenceScore,problemType,problemSize,interferenceLevel,mult_problem
10022,BCA,1.4973,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
10022,BCA,0.8572,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
10022,BCA,0.9679,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
10022,BCA,1.0472,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
10022,BCA,1.1913,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
10022,BCA,0.3923,0,correct,0,5,tie,small-sized,low,4 × 4 = 16
10022,BCA,0.6367,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10022,BCA,0.9329,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
10022,BCA,1.1705,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
10022,BCA,1.1704,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10022,BCA,0.8381,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10022,BCA,1.0726,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
10022,BCA,1.0063,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
10022,BCA,0.7794,0,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
10022,BCA,0.9375,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
10022,BCA,1.1971,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
10022,BCA,1.1972,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
10022,BCA,0.8054,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
10022,BCA,0.7298,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10022,BCA,0.9724,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
10022,BCA,0.9307,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
10022,BCA,0.9583,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10022,BCA,2.0645,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
10022,BCA,1.0298,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
10022,BCA,0.7644,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
10022,BCA,0.2059,0,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
10022,BCA,0.3595,0,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
10022,BCA,0.9624,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
10022,BCA,1.0258,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
10022,BCA,1.1925,0,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
10022,BCA,0.3379,0,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
10022,BCA,0.3483,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
10022,BCA,0.457,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
10022,BCA,0.2641,0,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
10022,BCA,2.0617,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
10022,BCA,1.191,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
10022,BCA,0.8419,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
10022,BCA,0.9721,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
10022,BCA,0.4333,0,correct,0,6,tie,large-sized,low,9 × 9 = 81
10022,BCA,0.6521,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
10022,BCA,1.2048,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
10022,BCA,1.0355,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
10022,BCA,0.9665,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
10022,BCA,0.9579,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
10022,BCA,1.0636,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
10022,BCA,1.1841,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
10022,BCA,1.5804,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
10022,BCA,0.9328,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10022,BCA,1.0687,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
10022,BCA,0.8985,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
10022,BCA,0.9278,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
10022,BCA,1.9729,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
10022,BCA,0.9252,0,lure,4,5,tie,small-sized,low,4 × 4 = 20
10022,BCA,1.5273,0,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
10022,BCA,2.0419,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
10022,BCA,0.4974,0,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
10022,BCA,0.616,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
10022,BCA,0.7585,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
10022,BCA,1.0095,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10022,BCA,0.8111,0,correct,0,0,tie,small-sized,low,2 × 2 = 4
10022,BCA,0.8074,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10022,BCA,0.864,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
10022,BCA,0.9585,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
10022,BCA,1.0169,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
10022,BCA,1.3265,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
10022,BCA,2.8477,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
10022,BCA,1.8936,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
10022,BCA,0.9289,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
10022,BCA,0.9414,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
10022,BCA,0.9174,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
10022,BCA,0.9629,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10022,BCA,1.3143,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
10022,BCA,2.793,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
10022,BCA,0.2046,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
10022,BCA,0.385,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
10022,BCA,0.8507,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
10022,BCA,0.8447,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
10022,BCA,0.9284,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
10022,BCA,0.8622,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
10022,BCA,0.8834,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
10022,BCA,0.2056,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
10022,BCA,0.2249,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
10022,BCA,0.932,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
10022,BCA,1.2294,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
10022,BCA,0.2192,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
10022,BCA,0.2096,0,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
10022,BCA,0.2277,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
10022,BCA,0.2168,0,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
10022,BCA,1.2734,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
10022,BCA,0.8217,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10022,BCA,1.4375,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
10022,BCA,1.3646,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
10022,BCA,0.2346,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10022,BCA,1.4306,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
10022,BCA,0.9344,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
10022,BCA,0.8271,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
10022,BCA,1.0306,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
10022,BCA,1.4636,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
10022,BCA,0.2256,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
10022,BCA,0.2417,0,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
10022,BCA,0.8988,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
10022,BCA,1.5715,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
10022,BCA,0.683,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
10022,BCA,0.2985,0,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
10022,BCA,0.8998,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
10022,BCA,1.29,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
10023,CBA,1.4512,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
10023,CBA,1.0657,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
10023,CBA,0.9265,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
10023,CBA,1.4666,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
10023,CBA,0.2278,0,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
10023,CBA,0.2352,0,lure,8,19,tie,large-sized,high,8 × 8 = 72
10023,CBA,0.2285,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
10023,CBA,0.2456,0,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
10023,CBA,0.4917,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
10023,CBA,1.7725,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
10023,CBA,1.0729,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
10023,CBA,0.7912,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
10023,CBA,13.0144,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
10023,CBA,1.0936,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
10023,CBA,2.3382,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
10023,CBA,2.2395,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
10023,CBA,1.8591,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
10023,CBA,1.5034,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
10023,CBA,1.7123,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
10023,CBA,1.3698,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
10023,CBA,1.2778,0,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
10023,CBA,0.4531,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
10023,CBA,1.3379,0,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
10023,CBA,1.7677,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
10023,CBA,1.4361,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
10023,CBA,1.0317,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
10023,CBA,1.0342,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
10023,CBA,0.2209,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
10023,CBA,0.2247,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
10023,CBA,0.2019,0,correct,0,6,tie,large-sized,low,9 × 9 = 81
10023,CBA,0.2494,0,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
10023,CBA,0.2098,0,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
10023,CBA,0.2155,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
10023,CBA,1.1255,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
10023,CBA,0.8787,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10023,CBA,0.9438,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
10023,CBA,0.8761,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
10023,CBA,1.0322,0,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
10023,CBA,0.6952,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
10023,CBA,0.4266,0,correct,0,0,tie,small-sized,low,3 × 3 = 9
10023,CBA,0.63,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
10023,CBA,0.299,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
10023,CBA,9.5369,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
10023,CBA,1.5323,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
10023,CBA,0.8787,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
10023,CBA,3.8121,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
10023,CBA,1.0081,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
10023,CBA,1.0003,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
10023,CBA,0.3801,0,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
10023,CBA,0.2497,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10023,CBA,0.2267,0,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
10023,CBA,1.0631,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
10023,CBA,0.86240000000000006,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
10023,CBA,0.8421,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
10023,CBA,0.3271,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
10023,CBA,0.2067,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10023,CBA,0.2375,0,correct,0,5,tie,small-sized,low,4 × 4 = 16
10023,CBA,0.7107,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
10023,CBA,0.8072,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
10023,CBA,0.9513,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
10023,CBA,1.0592,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
10023,CBA,0.738,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
10023,CBA,0.7457,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
10023,CBA,0.9597,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
10023,CBA,0.8972,0,lure,5,3,tie,small-sized,low,5 × 5 = 30
10023,CBA,0.6349,0,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
10023,CBA,0.9939,0,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
10023,CBA,0.8598,0,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
10023,CBA,1.1576,0,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
10023,CBA,1.1905,0,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
10023,CBA,1.2024,0,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10023,CBA,0.2287,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
10023,CBA,0.2048,0,lure,7,7,tie,large-sized,low,7 × 7 = 42
10023,CBA,0.2112,0,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
10023,CBA,0.2392,0,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
10023,CBA,0.2063,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
10023,CBA,0.2052,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
10023,CBA,0.208,0,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
10023,CBA,0.2087,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10023,CBA,0.2152,0,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
10023,CBA,0.229,0,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
10023,CBA,0.2286,0,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
10023,CBA,0.2477,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
10023,CBA,0.2364,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
10023,CBA,0.2072,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10023,CBA,0.2257,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
10023,CBA,0.2101,0,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
10023,CBA,0.2204,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
10023,CBA,0.2188,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
10023,CBA,0.2262,0,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
10023,CBA,0.2296,0,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
10023,CBA,0.2009,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
10023,CBA,0.2433,0,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
10023,CBA,1.2116,0,correct,0,7,tie,large-sized,low,7 × 7 = 49
10023,CBA,1.0908,0,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
10023,CBA,1.8675,0,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
10023,CBA,0.5171,0,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
10023,CBA,0.6249,0,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
10023,CBA,0.676,0,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
10023,CBA,0.6536,0,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
10023,CBA,0.5943,0,correct,0,5,tie,small-sized,low,4 × 4 = 16
10023,CBA,1.0245,0,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
10023,CBA,0.2054,0,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
10023,CBA,0.2264,0,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
10023,CBA,0.2624,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
10023,CBA,0.208,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
10023,CBA,0.2236,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
10023,CBA,0.2149,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
10023,CBA,0.2455,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10023,CBA,0.2317,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
10024,BAC,2.5779,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
10024,BAC,1.1529,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
10024,BAC,1.0935,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
10024,BAC,1.182,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
10024,BAC,1.0106,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10024,BAC,0.97,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
10024,BAC,1.1482,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
10024,BAC,1.5134,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
10024,BAC,1.7316,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
10024,BAC,1.3694,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
10024,BAC,0.9598,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
10024,BAC,0.9727,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
10024,BAC,1.1751,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
10024,BAC,1.0858,0,lure,5,3,tie,small-sized,low,5 × 5 = 20
10024,BAC,0.9757,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
10024,BAC,0.9706,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
10024,BAC,1.181,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
10024,BAC,1.9425,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
10024,BAC,1.2148,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
10024,BAC,2.3524,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
10024,BAC,1.1432,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
10024,BAC,1.3339,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
10024,BAC,0.9811,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
10024,BAC,1.007,0,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10024,BAC,1.7408,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
10024,BAC,1.3579,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
10024,BAC,1.3122,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
10024,BAC,0.9701,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
10024,BAC,0.7724,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10024,BAC,1.3296,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
10024,BAC,1.2266,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
10024,BAC,0.941,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
10024,BAC,1.1932,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
10024,BAC,0.966,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
10024,BAC,0.9378,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
10024,BAC,1.0767,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
10024,BAC,1.1345,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
10024,BAC,0.9941,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
10024,BAC,1.1898,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
10024,BAC,1.4094,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
10024,BAC,0.9574,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
10024,BAC,0.96,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
10024,BAC,0.6611,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
10024,BAC,1.2028,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
10024,BAC,0.9749,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
10024,BAC,0.7843,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
10024,BAC,0.966,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
10024,BAC,1.2887,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
10024,BAC,1.1443,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10024,BAC,1.1828,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
10024,BAC,0.996,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
10024,BAC,0.9686,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
10024,BAC,1.0567,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
10024,BAC,1.1689,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
10024,BAC,0.7733,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
10024,BAC,0.7875,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10024,BAC,0.9631,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
10024,BAC,1.3493,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
10024,BAC,0.9824,0,correct,0,0,tie,small-sized,low,3 × 3 = 9
10024,BAC,1.4623,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
10024,BAC,0.9721,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
10024,BAC,0.9936,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
10024,BAC,0.9572,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
10024,BAC,1.3791,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
10024,BAC,1.1181,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
10024,BAC,1.1396,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
10024,BAC,1.3437,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
10024,BAC,0.9344,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
10024,BAC,0.7744,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10024,BAC,0.9857,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
10024,BAC,0.9709,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
10024,BAC,1.1067,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
10024,BAC,0.9945,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
10024,BAC,0.9698,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
10024,BAC,1.0153,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
10024,BAC,0.7951,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
10024,BAC,0.8109,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
10024,BAC,0.9464,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
10024,BAC,0.7748,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
10024,BAC,1.1327,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
10024,BAC,1.1298,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
10024,BAC,0.9789,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
10024,BAC,0.9696,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
10024,BAC,0.7491,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
10024,BAC,1.6488,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
10024,BAC,1.5613,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
10024,BAC,1.1648,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
10024,BAC,0.9965,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
10024,BAC,1.1578,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
10024,BAC,1.1606,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
10024,BAC,0.9786,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
10024,BAC,0.9781,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
10024,BAC,0.982,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
10024,BAC,1.1322,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
10024,BAC,1.2136,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
10024,BAC,1.1274,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
10024,BAC,0.9004,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
10024,BAC,0.9986,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
10024,BAC,1.5466,1,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
10024,BAC,0.9637,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
10024,BAC,1.2212,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
10024,BAC,0.9619,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
10024,BAC,0.7633,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
10024,BAC,1.1494,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
10024,BAC,2.4551,0,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
10024,BAC,0.801,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10024,BAC,1.15,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
10024,BAC,0.9211,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
10024,BAC,1.1655,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
10024,BAC,0.9838,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
10024,BAC,0.959,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
10024,BAC,0.793,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
